"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-04","9.84"," 0304"," 0301","0.00","0.0","0.0","50","60","39",,"  340","  350","23.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-05","14.32"," 1154"," 1316","0.00","0.0","0.0","59","76","41",,"  180","  190","25.9","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-06","9.62"," 1100"," 1100","0.00","0.0","0.0","70","85","54",,"  160","  160","17.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-07","8.50"," 0756"," 0741","0.00","0.0","0.0","75","89","60",,"  360","  340","17.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-08","11.18"," 1336"," 1335","0.00","0.0","0.0","79","99","58",,"  190","  200","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-09","10.29"," 1747"," 1746","0.00","0.0","0.0","73","93","52",,"  240","  230","47.0","53.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-10","8.95"," 1019"," 1053","0.00","0.0","0.0","65","78","51",,"  360","  350","23.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-11","12.30"," 1459"," 1457","0.21","0.0","0.0","68","87","49",,"  280","  280","36.9","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-12","8.28"," 1644"," 1643","0.04","0.0","0.0","71","85","57",,"  270","  270","38.0","45.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-13","22.59"," 1544"," 2257","0.07","0.0","0.0","63","72","54",,"  320","  330","36.9","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-14","14.99"," 0140"," 0736","0.00","0.0","0.0","63","75","51","    0","  320","  330","30.0","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-15","14.99"," 1504"," 1503","0.16","0.0","0.0","55","66","44","    0","  330","  330","40.0","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-16","15.21"," 1050"," 1049","0.01","0.0","0.0","52","65","39",,"  320","  320","36.9","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-17","4.70"," 1558"," 1557","0.09","0.0","0.0","52","69","35",,"  310","  310","25.1","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-18","6.26"," 1958"," 1243","0.00","0.0","0.0","62","82","42",,"   90","  140","15.0","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-19","11.18"," 1829"," 1905","0.08","0.0","0.0","71","85","56",,"  350","  330","25.1","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-20","12.30"," 1535"," 1535","0.06","0.0","0.0","55","68","42",,"  310","  300","36.9","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-21","8.28"," 1139"," 1139","0.00","0.0","0.0","61","80","41",,"  300","  300","23.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-22","11.86"," 1940"," 1939","0.00","0.0","0.0","72","95","48",,"  340","  340","40.0","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-23","8.05"," 1939"," 1936","0.02","0.0","0.0","69","82","55",,"  350","  360","25.1","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-24","8.72"," 0516"," 0516","0.56","0.0","0.0","69","80","57",,"   30","   30","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-25","16.11"," 0228"," 0226","0.00","0.0","0.0","55","66","44",,"  330","  340","33.1","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-26","7.83"," 1636"," 1634","0.00","0.0","0.0","60","75","44",,"   40","   40","17.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-27","5.37"," 1450"," 1451","0.29","0.0","0.0","53","59","46",,"   10","   30","15.0","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-28","5.59"," 1718"," 1101","0.00","0.0","0.0","58","75","41",,"  110","  350","12.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-29","4.70"," 1959"," 1131","0.01","0.0","0.0","65","81","49",,"   80","   60","14.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-06-30","4.92"," 1232"," 1231","0.00","0.0","0.0","69","89","48",,"  130","  120","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-01","6.04"," 2230"," 0325","0.03","0.0","0.0","78","93","62",,"  310","  160","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-02","8.05"," 2012"," 2011","0.01","0.0","0.0","73","87","58",,"  100","  100","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-03","12.30"," 1233"," 1232","0.00","0.0","0.0","76","88","63",,"  150","  140","30.0","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-04","11.41"," 2049"," 2048","0.00","0.0","0.0","74","84","63",,"  360","  360","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-05","12.53"," 2001"," 1944","0.00","0.0","0.0","73","87","59",,"  160","  180","40.0","51.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-06","12.08"," 0757"," 0800","0.00","0.0","0.0","79","93","64",,"  160","  170","23.9","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-07","11.63"," 0442"," 0403","0.00","0.0","0.0","78","89","66",,"  330","  330","32.0","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-08","8.28"," 1218"," 1217","0.00","0.0","0.0","78","90","66",,"  360","  350","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-09","6.71"," 0910"," 0907","1.27","0.0","0.0","71","78","63",,"  260","  250","25.9","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-10","8.05"," 0642"," 0642","0.16","0.0","0.0","74","83","64",,"  140","  140","21.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-11","10.29"," 0843"," 0836","0.00","0.0","0.0","74","86","61",,"  320","  330","28.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-12","9.84"," 1000"," 0957","0.00","0.0","0.0","78","96","60",,"  170","  150","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-13","8.50"," 1739"," 1739","0.06","0.0","0.0","80","98","62","    0","  360","  350","36.0","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-14","8.72"," 1628"," 1626","0.00","0.0","0.0","82","100","64","    0","  220","  240","23.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-15","10.51"," 1524"," 1523","0.00","0.0","0.0","82","98","66","    0","  330","  330","28.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-16","6.04"," 0823"," 0822","0.09","0.0","0.0","64","72","56","    0","  320","  320","17.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-17","7.16"," 1353"," 1352","0.07","0.0","0.0","66","74","57","    0","  150","  160","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-18","10.51"," 1138"," 1153","0.00","0.0","0.0","62","72","52",,"  360","  360","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-19","6.71"," 1702"," 1700","0.00","0.0","0.0","68","85","50",,"  340","  330","28.0","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-20","6.93"," 0539"," 1329","0.09","0.0","0.0","59","65","53",,"   60","  210","14.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-21","6.71"," 1940"," 1938","0.28","0.0","0.0","67","80","54",,"  310","  300","32.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-22","5.14"," 2027"," 1744","0.00","0.0","0.0","68","84","52",,"   80","   90","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-23","9.62"," 1823"," 1957","0.00","0.0","0.0","76","95","57",,"  120","  360","23.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-24","9.62"," 1252"," 1403","0.00","0.0","0.0","75","89","60",,"  340","  340","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-25","8.72"," 1745"," 1805","0.00","0.0","0.0","75","89","60",,"   60","   50","15.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-26","7.61"," 1642"," 1641","0.00","0.0","0.0","73","89","57",,"  120","  130","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-27","11.41"," 2234"," 2233","0.00","0.0","0.0","78","93","62",,"  330","  330","32.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-28","8.05"," 0001"," 0001","0.00","0.0","0.0","75","91","59",,"   30","   30","28.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-29","5.82"," 1156"," 1136","0.00","0.0","0.0","74","91","57",,"  140","  130","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-30","6.93"," 1322"," 1523","0.00","0.0","0.0","76","94","58","    0","  140","  140","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-07-31","8.50"," 1448"," 1444","0.00","0.0","0.0","81","99","63",,"  350","  350","21.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-01","9.40"," 2235"," 2234","0.52","0.0","0.0","76","90","62",,"  320","  320","49.0","57.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-02","9.40"," 0000"," 0000","0.01","0.0","0.0","75","87","63",,"   90","  100","36.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-03","6.93"," 2335"," 2334","0.00","0.0","0.0","73","87","59",,"  180","  180","16.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-04","9.17"," 2139"," 2138","0.00","0.0","0.0","80","95","65",,"  290","  290","33.1","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-05","11.86"," 1421"," 1419","0.00","0.0","0.0","77","92","61",,"  330","  330","28.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-06","4.47"," 1102"," 0958","0.00","0.0","0.0","72","90","54","    0","   20","   40","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-07","6.71"," 1438"," 1434","0.01","0.0","0.0","74","90","57",,"   40","   30","23.0","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-08","7.61"," 0718"," 0718","0.00","0.0","0.0","72","89","54",,"  360","  350","17.9","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-09","10.29"," 1754"," 1753","0.00","0.0","0.0","77","93","61",,"  120","  120","17.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-10","14.54"," 1618"," 1618","0.00","0.0","0.0","83","100","65",,"  180","  180","28.0","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-11","12.30"," 1710"," 1710","0.04","0.0","0.0","86","102","69",,"  310","  300","36.9","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-12","12.53"," 0221"," 0220","0.00","0.0","0.0","75","89","61",,"  340","  340","25.1","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-13","14.09"," 1913"," 1012","0.00","0.0","0.0","79","98","59",,"  200","  180","30.0","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-14","15.21"," 0814"," 0808","0.00","0.0","0.0","79","93","64",,"  330","  330","38.0","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-15","11.86"," 1305"," 1144","0.00","0.0","0.0","71","83","59",,"  130","  130","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-16","13.20"," 1246"," 1244","0.00","0.0","0.0","73","87","59",,"  330","  330","34.9","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-17","8.05"," 0250"," 1658","0.00","0.0","0.0","68","81","55",,"  330","  130","16.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-18","15.88"," 1254"," 1254","0.00","0.0","0.0","67","86","48",,"  170","  170","30.0","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-19","8.72"," 1208"," 1222","0.00","0.0","0.0","76","95","57",,"  360","   20","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-20","13.65"," 1648"," 1715","0.00","0.0","0.0","77","94","59",,"  340","  330","29.1","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-21","8.72"," 1756"," 1509","0.00","0.0","0.0","67","82","52",,"  120","  120","17.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-22","6.93"," 0911"," 0911","0.00","0.0","0.0","70","81","59",,"   10","   20","19.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-23","8.28"," 1626"," 1605","0.00","0.0","0.0","75","93","56",,"  180","  190","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-24","9.17"," 1604"," 1538","0.00","0.0","0.0","83","101","64",,"  220","  210","23.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-25","11.63"," 0924"," 0937","0.00","0.0","0.0","78","94","61",,"  330","  330","30.0","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-26","10.29"," 2059"," 2058","0.12","0.0","0.0","76","96","56",,"  250","  240","29.1","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-27","4.47"," 1020"," 0958","0.00","0.0","0.0","77","91","62",,"  340","  350","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-28","12.97"," 0757"," 0749","0.00","0.0","0.0","65","79","51",,"  340","  330","47.0","55.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-29","11.86"," 1108"," 1106","0.00","0.0","0.0","71","92","50",,"  180","  170","29.1","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-30","15.21"," 1750"," 1834","0.00","0.0","0.0","77","95","59",,"  330","  330","42.9","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-08-31","12.75"," 1802"," 1649","0.00","0.0","0.0","64","73","54",,"  150","  140","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-01","12.97"," 1231"," 1502","0.01","0.0","0.0","73","92","54",,"  150","  160","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-02","10.29"," 1051"," 1054","0.04","0.0","0.0","73","90","55",,"  260","  260","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-03","10.07"," 1630"," 1638","0.00","0.0","0.0","75","93","57",,"   80","   80","21.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-04","12.97"," 1411"," 1506","0.00","0.0","0.0","75","92","57",,"  160","  160","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-05","15.66"," 1653"," 1653","0.00","0.0","0.0","81","100","62","    0","  210","  220","33.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-06","15.21"," 1653"," 1648","0.00","0.0","0.0","66","82","49",,"  340","  340","38.9","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-07","9.17"," 1414"," 1418","0.00","0.0","0.0","60","81","39",,"  190","  180","23.0","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-08","8.28"," 1500"," 1500","0.00","0.0","0.0","71","94","47",,"  220","  220","21.9","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-09","16.55"," 1503"," 1505","0.00","0.0","0.0","61","76","45",,"  340","  330","36.9","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-10","10.74"," 2357"," 2130","0.00","0.0","0.0","65","85","45",,"  330","  340","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-11","11.86"," 0641"," 0641","0.00","0.0","0.0","59","71","47",,"  340","  330","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-12","4.70"," 1115"," 1022","0.00","0.0","0.0","64","87","41",,"  350","   10","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-13","12.97"," 1503"," 1350","0.00","0.0","0.0","71","91","51",,"  350","  350","32.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-14","7.61"," 1429"," 1224","0.00","0.0","0.0","63","77","49",,"  140","  140","14.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-15","9.17"," 1138"," 1237","0.00","0.0","0.0","70","92","48",,"  170","  160","17.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-16","7.61"," 1049"," 1016","0.00","0.0","0.0","73","93","53",,"   20","   30","17.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-17","9.62"," 1514"," 1512","0.00","0.0","0.0","77","101","53",,"  360","   10","23.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-18","12.08"," 2338"," 2336","0.00","0.0","0.0","79","93","64",,"  330","  320","29.1","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-19","17.00"," 1837"," 2035","0.04","0.0","0.0","57","65","48",,"  330","  330","32.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-20","15.88"," 0147"," 0150","0.00","0.0","0.0","52","61","43","    0","  320","  320","38.0","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-21","14.09"," 1431"," 1525","0.00","0.0","0.0","54","66","41","    0","  340","  330","30.0","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-22","17.00"," 0717"," 0931","0.27","0.5","0.0","40","46","34","    0","  350","  330","25.1","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-23","7.16"," 0219"," 0230","0.09","0.9","0.0","35","38","32","    0","  360","  350","15.0","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-24","6.93"," 1606"," 1524","0.00","0.0","0.0","42","57","26","    0","  310","  330","15.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-25","7.61"," 1338"," 1337","0.00","0.0","0.0","52","73","31","    0","  130","  130","13.0","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-26","8.28"," 1251"," 1403","0.00","0.0","0.0","60","75","45","    0","   10","  340","15.0","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-27","6.49"," 1401"," 1401","0.00","0.0","0.0","60","80","40","    0","   70","   70","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-28","8.50"," 1204"," 1204","0.00","0.0","0.0","64","85","42",,"  300","  360","77.0","87.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-29","9.40"," 1457"," 1457","0.00","0.0","0.0","69","85","53","    0","  150","  140","17.9","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-09-30","9.40"," 0809"," 0807","0.00","0.0","0.0","65","77","52","    0","  340","  340","23.0","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-01","12.30"," 0443"," 0430","0.25","0.0","0.0","54","66","42","    0","  330","  330","32.0","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-02","7.61"," 1531"," 1530","0.00","0.0","0.0","55","69","40","    0","  360","  360","19.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-03","8.50"," 0752"," 1005","0.00","0.0","0.0","44","50","37","    0","   30","   30","19.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-04","7.38"," 2342"," 2330","0.04","0.0","0.0","42","46","37","    0","  340","  330","31.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-05","16.11"," 0033"," 0032","0.00","0.0","0.0","33","39","26","    0","  350","  350","33.1","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-06","5.59"," 1500"," 1500","0.00","0.0","0.0","29","42","15","    0","   30","   30","16.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-07","4.70"," 1608"," 1454","0.00","0.0","0.0","30","46","13","    0","  120","  130","12.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-08","15.66"," 1224"," 1138","0.00","0.0","0.0","40","60","19","    0","  180","  180","30.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-09","16.11"," 0852"," 1403","0.00","0.0","0.0","52","71","33","    0","  170","  160","25.1","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-10","10.96"," 1458"," 1600","0.00","0.0","0.0","54","73","34","    0","  150","  160","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-11","8.05"," 0427"," 0423","0.00","0.0","0.0","56","72","40",,"  170","  170","17.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-12","11.18"," 2302"," 2259","0.00","0.0","0.0","56","69","43",,"  260","  230","29.1","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-13","6.71"," 0044"," 0043","0.00","0.0","0.0","54","66","42",,"  210","  210","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-14","6.49"," 1516"," 1249","0.08","0.0","0.0","44","56","32",,"   30","  350","15.0","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-15","5.59"," 1546"," 1547","0.00","0.0","0.0","47","64","29",,"   30","   30","16.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-16","8.28"," 1301"," 1300","0.00","0.0","0.0","53","69","37","    0","  340","  330","21.9","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-17","3.80"," 1120"," 1057","0.00","0.0","0.0","55","76","34",,"  290","  290","12.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-18","5.82"," 1408"," 1421","0.00","0.0","0.0","62","86","37","    0","  160","  160","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-19","12.75"," 1506"," 1458","0.00","0.0","0.0","60","77","42","    0","  330","  330","32.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2000-10-20","11.41"," 1345"," 1252","0.00","0.0","0.0","54","71","36","    0","  180","  150","23.9","31.1"
